paper_id,doi,title,authors,year,journal,source_db,category,is_fraud,fraud_confidence,fraud_types,retraction_date,retraction_reason,pubpeer_url,stat_audit_score,figure_forensics_score,methodology_score,citation_score,reproducibility_score,novelty_score,grim_score,sprite_score,granularity_score,pcurve_score,effect_size_score,retraction_score,cartel_score,llm_score,overall_risk_score,abstract_text,full_text_path,field_of_study,labeling_method,labeled_by,notes
SPB-0482,10.1016/j.drugalcdep.2018.08.041,Methamphetamine use and cognitive function: A systematic review of neuroimaging research.,"Sabrini Sabrini, Wang Grace Y, Lin Joanne C, Ian J K, Curley Louise E",2019,Drug and alcohol dependence,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Long-term use of MA has been associated with cognitive dysfunction in several domains. Neuroimaging studies have also reported structural, metabolic, and functional changes in MA users. However, no systematic review has been conducted on those studies in MA users that combined neuroimaging and cognitive tasks. This article systematically reviews correlation between brain imaging measures and cognitive performance in subjects with current and previous history of MA use. Findings are categorized based on cognitive domain. MA users performed more poorly than controls in all cognitive domains (psychomotor, working memory, attention, cognitive control, and decision- making) and a positive correlation has been repeatedly observed between performance and brain measures (regional volume/density, blood flow, glucose metabolism, FA value, NAA level, and activation) in MA users. Performance in cognitive control was consistently reported to show relationship with brain measures in the PFC and ACC,",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:30414539
SPB-0483,10.1002/hbm.24908,Methodology for tDCS integration with fMRI.,"Esmaeilpour Zeinab, Shereen A Duke, Ghobadi-Azbari Peyman, Datta Abhishek, Woods Adam J, et al.",2020,Human brain mapping,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Understanding and reducing variability of response to transcranial direct current stimulation (tDCS) requires measuring what factors predetermine sensitivity to tDCS and tracking individual response to tDCS. Human trials, animal models, and computational models suggest structural traits and functional states of neural systems are the major sources of this variance. There are 118 published tDCS studies (up to October 1, 2018) that used fMRI as a proxy measure of neural activation to answer mechanistic, predictive, and localization questions about how brain activity is modulated by tDCS. FMRI can potentially contribute as: a measure of cognitive state-level variance in baseline brain activation before tDCS; inform the design of stimulation montages that aim to target functional networks during specific tasks; and act as an outcome measure of functional response to tDCS. In this systematic review, we explore methodological parameter space of tDCS integration with fMRI spanning: (a) fMRI t",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:31872943
SPB-0484,10.1038/s41467-020-18286-y,Re-imagining fMRI for awake behaving infants.,"Ellis C T, Skalaban L J, Yates T S, Bejjanki V R, Córdova N I, et al.",2020,Nature communications,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Thousands of functional magnetic resonance imaging (fMRI) studies have provided important insight into the human brain. However, only a handful of these studies tested infants while they were awake, because of the significant and unique methodological challenges involved. We report our efforts to address these challenges, with the goal of creating methods for awake infant fMRI that can reveal the inner workings of the developing, preverbal mind. We use these methods to collect and analyze two fMRI datasets obtained from infants during cognitive tasks, released publicly with this paper. In these datasets, we explore and evaluate data quantity and quality, task-evoked activity, and preprocessing decisions. We disseminate these methods by sharing two software packages that integrate infant-friendly cognitive tasks and eye-gaze monitoring with fMRI acquisition and analysis. These resources make fMRI a feasible and accessible technique for cognitive neuroscience in awake and behaving human ",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:32908125
SPB-0485,10.1002/hbm.25949,"Cognitive enhancement: Effects of methylphenidate, modafinil, and caffeine on latent memory and resting state functional connectivity in healthy adults.","Becker Maxi, Repantis Dimitris, Dresler Martin, Kühn Simone",2022,Human brain mapping,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Stimulants like methylphenidate, modafinil, and caffeine have repeatedly shown to enhance cognitive processes such as attention and memory. However, brain-functional mechanisms underlying such cognitive enhancing effects of stimulants are still poorly characterized. Here, we utilized behavioral and resting-state fMRI data from a double-blind randomized placebocontrolled study of methylphenidate, modafinil, and caffeine in 48 healthy male adults. The results show that performance in different memory tasks is enhanced, and functional connectivity (FC) specifically between the frontoparietal network (FPN) and default mode network (DMN) is modulated by the stimulants in comparison to placebo. Decreased negative connectivity between right prefrontal and medial parietal but also between medial temporal lobe and visual brain regions predicted stimulant-induced latent memory enhancement. We discuss dopamine's role in attention and memory as well as its ability to modulate FC between large-scal",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:35670369
SPB-0486,10.1007/s11910-018-0861-3,Insomnia Disorder and Brain's Default-Mode Network.,"Marques Daniel Ruivo, Gomes Ana Allen, Caetano Gina, Castelo-Branco Miguel",2018,Current neurology and neuroscience reports,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Insomnia disorder (ID) is a prevalent sleep disorder that significantly compromises the physical and mental health of individuals. This article reviews novel approaches in the study of brain networks and impaired function in ID through the application of modern neuroimaging techniques such as functional magnetic resonance imaging (fMRI). The default-mode network (DMN) is presumed to be correlated with self-referential information processing, and it appears to be altered or unbalanced in insomnia. A growing body of evidence suggests the lack of deactivation of brain regions comprising the DMN when insomnia patients are at rest. Moreover, core areas of the DMN demonstrate greater activation in insomnia patients when compared to healthy controls in self-referential related tasks. Despite the few studies on the topic, underpinning the correlation between abnormal DMN activity and ID deserves further attention in the future. Implications for therapeutics are briefly outlined.",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:29886515
SPB-0487,10.1016/j.neuroimage.2020.117556,Fronto-cerebellar connectivity mediating cognitive processing speed.,"Wong Clive H Y, Liu Jiao, Lee Tatia M C, Tao Jing, Wong Alex W K, et al.",2021,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Processing speed is an important construct in understanding cognition. This study was aimed to control task specificity for understanding the neural mechanisms underlying cognitive processing speed. Forty young adult subjects performed attention tasks of two modalities (auditory and visual) and two levels of task rules (compatible and incompatible). Block-design fMRI captured BOLD signals during the tasks. Thirteen regions of interest were defined with reference to publicly available activation maps for processing speed tasks. Cognitive speed was derived from task reaction times, which yielded six sets of connectivity measures. Mixed-effect LASSO regression revealed six significant paths suggestive of a cerebello-frontal network predicting the cognitive speed. Among them, three are long range (two fronto-cerebellar, one cerebello-frontal), and three are short range (fronto-frontal, cerebello-cerebellar, and cerebello-thalamic). The long-range connections are likely to relate to cogniti",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:33189930
SPB-0488,10.1016/j.nicl.2022.103232,Neuroimaging and clinical characteristics of cognitive migration in community-dwelling older adults.,"Duran Tugce, Bateman James R, Williams Benjamin J, Espeland Mark A, Hughes Timothy M, et al.",2022,NeuroImage. Clinical,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Multiple neuroimaging and clinical biomarkers have been identified to predict cognitive decline and clinical progression to mild cognitive impairment (MCI) or dementia. However, early biomarkers associated with transition to and reversion from cognitive impairment (cognitive migration) require further understanding. We investigated the impacts of baseline neuroimaging and clinical biomarkers on cognitive migration in a community-dwelling older cohort. We studied 391 participants from the Wake Forest Alzheimer's Disease Research Center Clinical Core cohort who underwent neuropsychological assessment and magnetic resonance imaging (MRI). At baseline, each participant was categorized to a functional/cognitive state using global Clinical Dementia Rating (CDR) score: CDR = 0 indicates normal cognitive function; CDR = 0.5 is minimal cognitive impairment. The primary outcome was cognitive migration status determined by CDR change between baseline and follow-up (mean difference = 13.9 months):",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:36244197
SPB-0489,10.1016/j.neuroimage.2020.117580,Fronto-temporal brain activity and connectivity track implicit attention to positive and negative social words in a novel socio-emotional Stroop task.,"Arioli Maria, Basso Gianpaolo, Poggi Paolo, Canessa Nicola",2021,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Previous inconsistencies on the effects of implicitly processing positively - vs. negatively - connotated emotional words might reflect the influence of uncontrolled psycholinguistic dimensions, and/or social facets inherent in putative ""emotional"" stimuli. Based on the relevance of social features in semantic cognition, we developed a socio-emotional Stroop task to assess the influence of social vs. individual (non-social) emotional content, besides negative vs. positive valence, on implicit word processing. The effect of these variables was evaluated in terms of performance and RTs, alongside associated brain activity/connectivity. We matched conditions for several psycholinguistic variables, and assessed a modulation of brain activity/connectivity by trial-wise RT, to characterize the maximum of condition- and subject-specific variability. RTs were tracked by insular and anterior cingulate activations likely reflecting implicit attention to stimuli, interfering with task-performance",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:33221447
SPB-0490,10.1016/j.pscychresns.2019.06.002,"Structural, functional, and neurochemical neuroimaging of methamphetamine-associated psychosis: A systematic review.","Chen Chi, Hsu Fu-Chun, Li Chia-Wei, Huang Ming-Chyi",2019,Psychiatry research. Neuroimaging,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Methamphetamine is a highly addictive psychostimulant. A subset of methamphetamine users develops methamphetamine-associated psychosis (MAP), which causes poorer prognoses and cognitive function than those with no psychosis (MNP). Comprehensive and integrative summaries of studies utilizing various neuroimaging modalities (structural, functional, and neurochemical) are limited. We conducted a systematic review of literature regarding clinical neuroimaging research published between January 1988 and July 2018 using the PubMed, Web of Science, Scopus, and ScienceDirect databases. Studies comparing the neuroimaging of patients with MAP with healthy controls or patients with MNP or schizophrenia were included to understand the distinct profiles associated with MAP. A total of six structural, three functional, and three neurochemical studies were reviewed. A general trend was identified that showed MAP-related brain alterations were mainly in the frontal lobe (especially the orbitofrontal c",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:31476712
SPB-0491,10.1016/j.neuroimage.2019.04.009,Psilocybin-assisted mindfulness training modulates self-consciousness and brain default mode network connectivity with lasting effects.,"Smigielski Lukasz, Scheidegger Milan, Kometer Michael, Vollenweider Franz X",2019,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Both psychedelics and meditation exert profound modulatory effects on consciousness, perception and cognition, but their combined, possibly synergistic effects on neurobiology are unknown. Accordingly, we conducted a randomized, double-blind, placebo-controlled study with 38 participants following a single administration of the psychedelic psilocybin (315 μg/kg p.o.) during a 5-day mindfulness retreat. Brain dynamics were quantified directly pre- and post-intervention by functional magnetic resonance imaging during the resting state and two meditation forms. The analysis of functional connectivity identified psilocybin-related and mental state-dependent alterations in self-referential processing regions of the default mode network (DMN). Notably, decoupling of medial prefrontal and posterior cingulate cortices, which is thought to mediate sense of self, was associated with the subjective ego dissolution effect during the psilocybin-assisted mindfulness session. The extent of ego dissol",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:30965131
SPB-0492,10.1016/j.neuroimage.2021.118784,The role of neural flexibility in cognitive aging.,"Varangis Eleanna, Qi Weiwei, Stern Yaakov, Lee Seonjoo",2022,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Studies assessing relationships between neural and cognitive changes in healthy aging have shown that a variety of aspects of brain structure and function explain a significant portion of the variability in cognitive outcomes throughout adulthood. Many studies assessing relationships between brain function and cognition have utilized time-averaged, or static functional connectivity methods to explore ways in which brain network organization may contribute to aspects of cognitive aging. However, recent studies in this field have suggested that time-varying, or dynamic measures of functional connectivity, which assess changes in functional connectivity over the course of a scan session, may play a stronger role in explaining cognitive outcomes in healthy young adults. Further, both static and dynamic functional connectivity studies suggest that there may be differences in patterns of brain-cognition relationships as a function of whether or not the participant is performing a task during",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:34902547
SPB-0493,10.1161/STROKEAHA.118.021981,Neuroimaging Determinants of Poststroke Cognitive Performance.,"Puy Laurent, Barbay Mélanie, Roussel Martine, Canaple Sandrine, Lamy Chantal, et al.",2018,Stroke,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Background and Purpose- We aimed to define the neuroimaging determinants of poststroke cognitive performance and their relative contributions among a spectrum of magnetic resonance imaging markers, including lesion burden and strategic locations. Methods- We prospectively included patients with stroke from the GRECogVASC study (Groupe de Réflexion pour l'Évaluation Cognitive Vasculaire) who underwent 3-T magnetic resonance imaging and a comprehensive standardized battery of neuropsychological tests 6 months after the index event. An optimized global cognitive score and neuroimaging markers, including stroke characteristics, cerebral atrophy markers, and small vessel diseases markers, were assessed. Location of strategic strokes was determined using a specifically designed method taking into account stroke size and cerebral atrophy. A stepwise multivariable linear regression model was used to identify magnetic resonance imaging determinants of cognitive performance. Results- Data were a",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:30355190
SPB-0494,10.1016/j.neuropsychologia.2018.06.016,Neural systems of cognitive demand avoidance.,"Sayalı Ceyda, Badre David",2019,Neuropsychologia,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Cognitive effort is typically aversive, evident in people's tendency to avoid cognitively demanding tasks. The 'cost of control' hypothesis suggests that engagement of cognitive control systems of the brain makes a task costly and the currency of that cost is a reduction in anticipated rewards. However, prior studies have relied on binary hard versus easy task subtractions to manipulate cognitive effort and so have not tested this hypothesis in ""dose-response"" fashion. In a sample of 50 participants, we parametrically manipulated the level of effort during fMRI scanning by systematically increasing cognitive control demands during a demand-selection paradigm over six levels. As expected, frontoparietal control network (FPN) activity increased, and reward network activity decreased, as control demands increased across tasks. However, avoidance behavior was not attributable to the change in FPN activity, lending only partial support to the cost of control hypothesis. By contrast, we unex",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:29944865
SPB-0495,10.1002/mds.29123,Neuroimaging Correlates of Cognitive Deficits in Wilson's Disease.,"Shribman Samuel, Burrows Maggie, Convery Rhian, Bocchetta Martina, Sudre Carole H, et al.",2022,Movement disorders : official journal of the Movement Disorder Society,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Cognitive impairment is common in neurological presentations of Wilson's disease (WD). Various domains can be affected, and subclinical deficits have been reported in patients with hepatic presentations. Associations with imaging abnormalities have not been systematically tested. The aim was to determine the neuroanatomical basis for cognitive deficits in WD. We performed a 16-item neuropsychological test battery and magnetic resonance brain imaging in 40 patients with WD. The scores for each test were compared between patients with neurological and hepatic presentations and with normative data. Associations with Unified Wilson's Disease Rating Scale neurological examination subscores were examined. Quantitative, whole-brain, multimodal imaging analyses were used to identify associations with neuroimaging abnormalities in chronically treated stable patients. Abstract reasoning, executive function, processing speed, calculation, and visuospatial function scores were lower in patients wi",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:35723521
SPB-0496,10.1016/j.neuro.2023.03.006,"Lifetime air pollution exposure, cognitive deficits, and brain imaging outcomes: A systematic review.","Yuan Aurora, Halabicky Olivia, Rao Hengyi, Liu Jianghong",2023,Neurotoxicology,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"As the amount of air pollution and human exposure has increased, the effects on human health have become an important public health issue. A field of growing interest is how air pollution exposure affects brain structure and function underlying cognitive deficits and if structural and connectivity changes mediate the relationship between the two. We conducted a systematic review to examine the literature on air pollution, brain structure and connectivity, and cognition studies. Eleven studies matched our inclusion criteria and were included in the qualitative analysis. Results suggest significant associations between air pollution and decreased volumes of specific brain structures, cortical thickness and surface area such as in the prefrontal cortex and temporal lobe, as well as the weakening of functional connectivity pathways, largely the Default Mode (DMN) and Frontal Parietal (FPN) networks, as detected by fMRI. Associations between air pollution and cognitive outcomes were found i",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:37001821
SPB-0497,10.1016/j.neuroimage.2020.117444,The neural correlates of semantic control revisited.,Jackson Rebecca L,2021,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Semantic control, the ability to selectively access and manipulate meaningful information on the basis of context demands, is a critical component of semantic cognition. The precise neural correlates of semantic control are disputed, with particular debate surrounding parietal involvement, the spatial extent of the posterior temporal contribution and network lateralisation. Here semantic control is revisited, utilising improved analysis techniques and a decade of additional data to refine our understanding of the network. A meta-analysis of 925 peaks over 126 contrasts illuminated a left-focused network consisting of inferior frontal gyrus, posterior middle temporal gyrus, posterior inferior temporal gyrus and dorsomedial prefrontal cortex. This extended the temporal region implicated, and found no parietal involvement. Although left-lateralised overall, relative lateralisation varied across the implicated regions. Supporting analyses confirmed the multimodal nature of the semantic con",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:33059049
SPB-0498,10.1016/j.arr.2023.101950,Comprehensive review of task-based neuroimaging studies of cognitive deficits in Alzheimer's disease using electrophysiological methods.,"Casagrande Chloe C, Rempe Maggie P, Springer Seth D, Wilson Tony W",2023,Ageing research reviews,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"With an aging population, cognitive decline and neurodegenerative disorders are an emerging public health crises with enormous, yet still under-recognized burdens. Alzheimer's disease (AD) is the most common type of dementia, and the number of cases is expected to dramatically rise in the upcoming decades. Substantial efforts have been placed into understanding the disease. One of the primary avenues of research is neuroimaging, and while positron emission tomography (PET) and functional magnetic resonance imaging (fMRI) are most common, crucial recent advancements in electrophysiological methods such as magnetoencephalography (MEG) and electroencephalography (EEG) have provided novel insight into the aberrant neural dynamics at play in AD pathology. In this review, we outline task-based M/EEG studies published since 2010 using paradigms probing the cognitive domains most affected by AD, including memory, attention, and executive functioning. Furthermore, we provide important recommend",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:37156399
SPB-0499,10.1016/j.neuroimage.2023.120023,Cortical gradients during naturalistic processing are hierarchical and modality-specific.,"Samara Ahmad, Eilbott Jeffrey, Margulies Daniel S, Xu Ting, Vanderwal Tamara",2023,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Understanding cortical topographic organization and how it supports complex perceptual and cognitive processes is a fundamental question in neuroscience. Previous work has characterized functional gradients that demonstrate large-scale principles of cortical organization. How these gradients are modulated by rich ecological stimuli remains unknown. Here, we utilize naturalistic stimuli via movie-fMRI to assess macroscale functional organization. We identify principal movie gradients that delineate separate hierarchies anchored in sensorimotor, visual, and auditory/language areas. At the opposite/heteromodal end of these perception-to-cognition axes, we find a more central role for the frontoparietal network along with the default network. Even across different movie stimuli, movie gradients demonstrated good reliability, suggesting that these hierarchies reflect a brain state common across different naturalistic conditions. The relative position of brain areas within movie gradients sh",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:36921679
SPB-0500,10.1016/j.neuroimage.2018.05.033,A task-invariant cognitive reserve network.,"Stern Yaakov, Gazes Yunglin, Razlighi Qolomreza, Steffener Jason, Habeck Christian",2018,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"The concept of cognitive reserve (CR) can explain individual differences in susceptibility to cognitive or functional impairment in the presence of age or disease-related brain changes. Epidemiologic evidence indicates that CR helps maintain performance in the face of pathology across multiple cognitive domains. We therefore tried to identify a single, ""task-invariant"" CR network that is active during the performance of many disparate tasks. In imaging data acquired from 255 individuals age 20-80 while performing 12 different cognitive tasks, we used an iterative approach to derive a multivariate network that was expressed during the performance of all tasks, and whose degree of expression correlated with IQ, a proxy for CR. When applied to held out data or forward applied to fMRI data from an entirely different activation task, network expression correlated with IQ. Expression of the CR pattern accounted for additional variance in fluid reasoning performance over and above the influen",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:29772378
SPB-0501,10.1016/j.neuropsychologia.2018.06.023,Language and cognitive control networks in bilinguals and monolinguals.,"Anderson John A E, Chung-Fat-Yim Ashley, Bellana Buddhika, Luk Gigi, Bialystok Ellen",2018,Neuropsychologia,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Neuroimaging studies have reported overlapping neural circuits for cognitive control when engaging in tasks that involve verbal and nonverbal stimuli in young adult bilinguals. However, no study to date has examined the neural basis of verbal and nonverbal task switching in both monolinguals and bilinguals due to the inherent challenge of testing verbal task switching with monolinguals. Therefore, it is not clear whether the finding for overlapping networks is unique to bilingualism or indicative of general cognitive control. To address this question, the current study compared functional neural activation for young adults who were bilingual speakers of English and French or monolingual English speakers who had limited French learning experience (""functional monolinguals"") on verbal and nonverbal task switching. Analyses showed common variance explaining general cognitive control in task switching across verbal and nonverbal domains for both groups, in line with the explanation that ta",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:29959966
SPB-0502,10.1016/j.neuroimage.2021.118436,A meta-analysis of fMRI studies of semantic cognition in children.,"Enge Alexander, Abdel Rahman Rasha, Skeide Michael A",2021,NeuroImage,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Our capacity to derive meaning from things that we see and words that we hear is unparalleled in other animal species and current AI systems. Despite a wealth of functional magnetic resonance imaging (fMRI) studies on where different semantic features are processed in the adult brain, the development of these systems in children is poorly understood. Here we conducted an extensive database search and identified 50 fMRI experiments investigating semantic world knowledge, semantic relatedness judgments, and the differentiation of visual semantic object categories in children (total N = 1,018, mean age = 10.1 years, range 4-15 years). Synthesizing the results of these experiments, we found consistent activation in the bilateral inferior frontal gyri (IFG), fusiform gyri (FG), and supplementary motor areas (SMA), as well as in the left middle and superior temporal gyri (MTG/STG). Within this system, we found little evidence for age-related changes across childhood and high overlap with the",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:34329724
SPB-0503,10.1016/j.neubiorev.2021.07.005,Linking cortical circuit models to human cognition with laminar fMRI.,"Yang Jiajia, Huber Laurentius, Yu Yinghua, Bandettini Peter A",2021,Neuroscience and biobehavioral reviews,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Laboratory animal research has provided significant knowledge into the function of cortical circuits at the laminar level, which has yet to be fully leveraged towards insights about human brain function on a similar spatiotemporal scale. The use of functional magnetic resonance imaging (fMRI) in conjunction with neural models provides new opportunities to gain important insights from current knowledge. During the last five years, human studies have demonstrated the value of high-resolution fMRI to study laminar-specific activity in the human brain. This is mostly performed at ultra-high-field strengths (≥ 7 T) and is known as laminar fMRI. Advancements in laminar fMRI are beginning to open new possibilities for studying questions in basic cognitive neuroscience. In this paper, we first review recent methodological advances in laminar fMRI and describe recent human laminar fMRI studies. Then, we discuss how the use of laminar fMRI can help bridge the gap between cortical circuit models ",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:34245758
SPB-0504,10.1038/s41598-020-70037-7,Effects of L-theanine-caffeine combination on sustained attention and inhibitory control among children with ADHD: a proof-of-concept neuroimaging RCT.,"Kahathuduwa Chanaka N, Wakefield Sarah, West Blake D, Blume Jessica, Dassanayake Tharaka L, et al.",2020,Scientific reports,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"We examined the acute effects of L-theanine, caffeine and their combination on sustained attention, inhibitory control and overall cognition in boys with attention deficit hyperactivity disorder (ADHD). L-Theanine (2.5 mg/kg), caffeine (2.0 mg/kg), their combination and a placebo were administered in a randomized four-way repeated-measures crossover with washout, to five boys (8-15 years) with ADHD. Functional magnetic resonance imaging (fMRI) was performed during a Go/NoGo task and a Stop-signal task ~ 1 h post-dose. NIH Cognition Toolbox was administered ~ 2 h post-dose. Treatment vs. placebo effects were examined in multi-level mixed-effects models. L-Theanine improved total cognition composite in NIH Cognition Toolbox (p = 0.040) vs. placebo. Caffeine worsened and L-theanine had a trend of worsening inhibitory control (i.e. increased Stop-signal reaction time; p = 0.031 and p = 0.053 respectively). L-Theanine-caffeine combination improved total cognition composite (p = 0.041), d-pr",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:32753637
SPB-0505,10.1093/cercor/bhac051,The cerebellum and cognition: further evidence for its role in language control.,"Yuan Qiming, Li Hehui, Du Boqi, Dang Qinpu, Chang Qianwen, et al.",2022,"Cerebral cortex (New York, N.Y. : 1991)",pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"The cognitive function of the human cerebellum could be characterized as enigmatic. However, researchers have attempted to detail the comprehensive role of the cerebellum in several cognitive processes in recent years. Here, using functional magnetic resonance imaging (fMRI) and transcranial direct current stimulation (tDCS), we revealed different functions of bilateral cerebellar lobules in bilingual language production. Specifically, brain activation showed the bilateral posterolateral cerebellum was associated with bilingual language control, and an effective connectivity analysis built brain networks for the interaction between the cerebellum and the cerebral cortex. Furthermore, anodal tDCS over the right cerebellum significantly optimizes language control performance in bilinguals. Together, these results reveal a precise asymmetrical functional distribution of the cerebellum in bilingual language production, suggesting that the right cerebellum is more involved in language contr",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:35226917
SPB-0506,10.1111/ejn.15896,Connectome-based predictive modelling of cognitive reserve using task-based functional connectivity.,"Boyle Rory, Connaughton Michael, McGlinchey Eimear, Knight Silvin P, De Looze Céline, et al.",2023,The European journal of neuroscience,pubmed_clean,CLEAN,0,0.05,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,"Cognitive reserve supports cognitive function in the presence of pathology or atrophy. Functional neuroimaging may enable direct and accurate measurement of cognitive reserve which could have considerable clinical potential. The present study aimed to develop and validate a measure of cognitive reserve using task-based fMRI data that could then be applied to independent resting-state data. Connectome-based predictive modelling with leave-one-out cross-validation was applied to predict a residual measure of cognitive reserve using task-based functional connectivity from the Cognitive Reserve/Reference Ability Neural Network studies (n = 220, mean age = 51.91 years, SD = 17.04 years). This model generated summary measures of connectivity strength that accurately predicted a residual measure of cognitive reserve in unseen participants. The theoretical validity of these measures was established via a positive correlation with a socio-behavioural proxy of cognitive reserve (verbal intellige",,neuroscience,auto_pubmed_clean,scipeerai_collector_v1,pmid:36512321
